Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Barbosa de Oliveira Cassio,BRA,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0
Barbosa de Souza Clovis,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Barbosa de Souza Roberto,BRA,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0
Barbosa dos Santos Fernando Allan,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barboza Edson,BRA,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
Barboza Ruben,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barbu Bogdan,BRA,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Barcellos Rodolfo,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barcelos Raoni,BRA,0.0,0.0,0.0,8.0,0.0,2.0,1.0,0
Barco Adrian,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bardawil Georges,BRA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Barden Chris,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bardowell Cleon,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barefoot Lauren,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Bareman Eugene,USA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Barez Daniel,ESP,0.0,0.0,0.0,4.0,0.0,5.0,2.0,0
Barfield Leah,ESP,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barganov Davron,ESP,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barger Brandon,ESP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Barger Logan,ESP,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barghi Mehdi,ESP,4.0,3.0,0.0,2.0,1.0,2.0,0.0,0
Baria Ranjeet,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Baric Matias,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barizia Daniel,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barjamaj Dritan,AUT,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0
Barkalaev Karimula,AUT,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Barker Anthony,AUT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Barker Jade,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barker Tony,ENG,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Barkhtiyar Uulu Bakhtiyar,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barkhudaryan David,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barkinoev Ibrahim,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barkway Matt,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barlog Jason,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barlow Duran,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Barlow Vic,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barlowe Josh,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barman Frank,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barna Marius,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barnaoui Mansour,FRA,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
Barnard Jon,FRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Barnard Richard,FRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Barnatt Luke,ENG,0.0,0.0,0.0,9.0,2.0,4.0,1.0,0
Barnes Chris,USA,0.0,8.0,0.0,0.0,3.0,0.0,5.0,0
Barnes Clinton,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barnes David,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barnes James,USA,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0
Barnes Jermayne,USA,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0
Barnes Josh,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Barnes Leeroy,ENG,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0
Barnes Nick,USA,0.0,0.0,0.0,3.0,1.0,6.0,3.0,0
Barnes Shonte,USA,6.0,2.0,1.0,4.0,0.0,2.0,2.0,0
Barnes Wesley,USA,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0
Barnett Chris,USA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Barnett David,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Barnett Joe,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barnett Josh,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Barnett Sean,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barnett Steve,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barnett Tim,ENG,7.0,3.0,1.0,5.0,2.0,1.0,1.0,0
Barnett Jr. Reginald,ENG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Barney Michael,ENG,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Barney Valerie,ENG,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Barnhizer Chris,ENG,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Barnum Casey,USA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Baron Aden,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Baron David,USA,3.0,3.0,0.0,1.0,0.0,1.0,2.0,0
Baron Kamil,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Baron Sebastian,GER,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0
Barone Anna,GER,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0
Baroni Phil,USA,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0
Barr Micah,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barragan Enrique,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barragan Francisco,USA,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Barragan John,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barrak Eric,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barrantes Juan,USA,2.0,5.0,0.0,1.0,2.0,1.0,0.0,0
Barrazza George,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barre Buddy,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barreira Marcelo,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barreiro Corey,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barreiro Gabriel,BRA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Barrenquevitcz Fabiana,BRA,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Barrentine Patrick,BRA,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
Barrera Chris,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barrera Dan,BRA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Barreras Mike,BRA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Barreto Carlos,BRA,3.0,6.0,0.0,1.0,2.0,1.0,0.0,0
Barreto Joao Alberto,BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Barreto Jose,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barrett Brendan,USA,0.0,0.0,0.0,6.0,2.0,3.0,3.0,0
Barrett Jesse,USA,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
Barrett Kerry,AUS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Barrett Peter,USA,0.0,0.0,0.0,7.0,1.0,2.0,3.0,0
Barrett Scott,USA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Barriault Marc-Andre,CAN,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0
Barriga Jaime,CAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barringer Ken,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Barrio Francisco Albano,ARG,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Barrios David,ARG,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0
Barrios Isaac,ARG,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0
Barris James,ARG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Barron Charles,ARG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barron Johnny,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barros Alan,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Barros Alexandre,BRA,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0
Barros Alosio,BRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Barros Cesar,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barros Domingos,POR,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0
Barros Fernanda,BRA,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0
Barros Pamela,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barros Rafael,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barros Ricardo,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barros Wilker,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barroso Francimar,BRA,0.0,0.0,0.0,9.0,3.0,7.0,1.0,0
Barroso Randy,BRA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Barroso do Nascimento Karla Jessica,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barrow Aaron,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barrow Lewis,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barrow Paul,BRA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
Barrs Stuart,BRA,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0
Barry Christina,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Barry Connor,USA,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
Barry Dean,IRL,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0
Barry Mike,IRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Barry Pat,USA,8.0,7.0,0.0,7.0,4.0,0.0,3.0,0
Barry Paul,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barsegyan German,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barsukov Zhan,LAT,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bart Arthur,LAT,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bartczak Krystian,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bartee Adrian,POL,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Bartels Nick,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bartholomew Eric,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bartholomew Terry,USA,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Bartholomew Toshio,JPN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bartkiewicz Marcin,JPN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bartlett Sean,JPN,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Bartlett Travis,USA,5.0,4.0,0.0,4.0,1.0,1.0,2.0,0
Bartolucci Mattia,USA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Barton Jordan,USA,6.0,2.0,1.0,4.0,0.0,1.0,1.0,0
Bartoszewicz Michal,USA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Bartsch Stefan,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Baruch Carlos,USA,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Barvels Ben,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Barzete Ramon,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Barzola Enrique,PER,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0
Basconcelles Albert,PER,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Baseman Justin,PER,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Bashaev Zaurbek,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Basharat Javid,ENG,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0
Bashari Sharon,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Basile Rodrigo,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Basinger Kent,BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Baskis Mike,BRA,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0
Basler Seth,USA,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0
Basquil Heather,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Bass Adam,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bass Jordan,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bass Seth,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bass Stephen,USA,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0
Bassani Alex,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Basset Jason,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bassett Heather,USA,4.0,3.0,0.0,2.0,0.0,2.0,3.0,0
Bassett Sean,USA,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Bassette Jean Pierre,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bassil Oliver,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bastian Jeremy,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Bastianelli Ryan,USA,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Bastin Sam,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Bastos Bruno,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Bastos Hellen,BRA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Bastos Jeferson,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bastos Maicon,BRA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Bastos Michel Addario,BRA,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0
Bastos Monique,BRA,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Bastos Rafael,BRA,1.0,4.0,0.0,1.0,1.0,0.0,2.0,0
Bastress Duane,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Baszler Shayna,USA,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
Batadze Atarta,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bataev Adlan,RUS,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0
Bataglia Diego,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batalha Gabriel,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batalov Simeon,BUL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batamag Epoune Bertrand,BUL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Batara Kyra,USA,8.0,4.0,0.0,2.0,0.0,3.0,0.0,0
Batastini Rocky,USA,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0
Batata Andre,USA,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Bateer Aotegon,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bateman James,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Baten Chris,USA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Bates Aldin,ENG,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
Bates Calvin,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bates Don,ENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bates Jaylon,USA,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0
Bates Jeff,USA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Batgerel Danaa,MGL,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0
Batin-Gonzalez Isaiah,USA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Batinic Matej,CRO,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Batista Andre,CRO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Batista Bruno,CRO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Batista Carlos,CRO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Batista Cristiano,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batista Fabricio,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batista Fernando,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Batista Gilvan,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batista Guilherme,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batista Gustavo,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batista Herdeson,BRA,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0
Batista Jorge,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Batista Lindeclecio,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Batista Michel,CUB,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0
Batista Paulo,CUB,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batista Wesley,BRA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Batista da Costa Alexandre,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batista da Silva Heliovanio Dexter,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Batista Martins Jr. Devani,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batmunkh Burenzorig,BRA,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Batolbatol Rocky,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Batovsky Lukas,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batres Lester,BRA,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0
Battaglia Diego,BRA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Battee Langford,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Battee Linc,USA,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Battell Oliver,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Batten Danny,USA,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Battle Bryan,USA,7.0,1.0,0.0,1.0,0.0,5.0,1.0,0
Battle Kenneth,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Battles Brendan,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Batty Chris,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Batukaev Said-Magomed,RUS,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Batulin Rodion,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Batur Martin,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Baturov Akhror,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Batyrov Tilek,KGZ,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0
Batzelas Nestoras,KGZ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Baucom John,KGZ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Baudot Alan,FRA,8.0,2.0,0.0,7.0,2.0,0.0,0.0,0
Baudrier Benjamin,FRA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Baudrier David,FRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Baudutte William,FRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bauer Earl,FRA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Baugh Gary,FRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bauman Joel,USA,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Baumgardner James,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Baumgardner Teo,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bautista Alejandro,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bautista Dave,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Bautista Diego,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bautista Mario,USA,8.0,2.0,0.0,3.0,1.0,3.0,1.0,0
Bautista Martin,USA,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0
Bautista Munoz Alan,MEX,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bawn Ryan,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Baxter Colin,MEX,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Baxter Ravon,MEX,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bayanova Anara,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bayard Brooksie,MEX,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Baydulaev Mehdi,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bayer Igor,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bayer Tyler,USA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bayin Dalai,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Baykin Nikolay,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Baykov Denis,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bayot Janito,PHI,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bayrak Ahmed,PHI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Bayramov Vusal,PHI,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bays Ken,PHI,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bays Ric,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bazaldua Rafael,PHI,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Bazan Raul,PHI,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bazayev Oleg,PHI,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bazelak Kamil,POL,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0
Bazer Tim,USA,1.0,8.0,0.0,0.0,1.0,1.0,3.0,0
Bazhimov Altynbek,USA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Bazhirov Vasilin,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Baziak Damian,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Baziak Dawid,POL,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0
Bazzi Jesse,USA,6.0,4.0,0.0,0.0,0.0,2.0,2.0,0
Beach Erin,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Beach Vern,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Beachler Travis,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Beal Chris,USA,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
Bean Matt,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Beane Lee,USA,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0
Bear Cody,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bear David,USA,9.0,2.0,0.0,1.0,0.0,5.0,2.0,0
Bear Joe,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bear Mark,USA,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0
Bear Matt,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bear Scott,USA,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0
Beard Forrest,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Beard Ollie,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Bearman Brian,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Bears Rudy,USA,0.0,0.0,0.0,5.0,5.0,8.0,8.0,0
Beasley Nick,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Beasley Ronald,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Beatty Valentino,USA,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Beauchamp Brian,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Beaudry Conway,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Beaule Alex,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Beaulieu Eric,CAN,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Beaumont Bill,CAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Beaumont Stephen,CAN,8.0,2.0,0.0,2.0,0.0,3.0,2.0,0
Beauparlant Brent,CAN,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Beauparlant Joshua,CAN,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Beauperthuy Gabe,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Beauperthy Gabe,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Beaver Beaver,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Beba Junior,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Becerra Art,USA,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Becerra Maykel,USA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Becerra Sabino,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Becerra Salvador,USA,8.0,2.0,0.0,2.0,1.0,3.0,1.0,0
Bechaev Ruslan,RUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Beck Ariel,USA,4.0,5.0,0.0,2.0,1.0,0.0,2.0,0
Beck Jeremy,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Beck Jesse,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Becker Brandon,USA,5.0,1.0,0.0,2.0,1.0,2.0,0.0,0
Becker Erik,USA,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Becker Gary,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Becker Jack,AUS,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Becker Marc,GER,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Becker Mateus Ricardo,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Becker Ron,BRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Beckett Ryan,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Beckett Shaun,USA,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
Beckley Tyler,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Becks Jarrett,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
